timestamp,node,endpoint,response_time,status_code,response_body
2025-01-23 16:17:29,Raspi,/sieve,6.698131561279297,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:29,GCP f,,171.8881130218506,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 136.579746ms ^^ 
2025-01-23 16:17:30,Raspi,/sieve,5.053997039794922,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:30,GCP f,,165.40002822875977,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 129.82667ms ^^ 
2025-01-23 16:17:30,Raspi,/sieve,4.86302375793457,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:30,GCP f,,154.75106239318848,200,resp: Found 669 primes under 5000 ^^   ^^  took: 48.472322ms ^^ 
2025-01-23 16:17:31,Raspi,/sieve,4.812002182006836,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:31,GCP f,,170.89200019836426,200,resp: Found 1229 primes under 10000 ^^   ^^  took: 134.68029ms ^^ 
2025-01-23 16:17:31,Raspi,/sieve,4.732847213745117,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:31,GCP f,,151.01218223571777,200,"Error running binary proxy: time=""2025-01-23T15:17:32Z"" level=fatal msg=""Error sending metrics: error sending request: Post \""http://34.32.25.186:9999/push\"": dial tcp 34.32.25.186:9999: connect: connection refused\n"" ^^ "
2025-01-23 16:17:32,Raspi,/sieve,8.875608444213867,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:32,GCP f,,166.3951873779297,200,"Error running binary proxy: time=""2025-01-23T15:17:32Z"" level=fatal msg=""Error sending metrics: error sending request: Post \""http://34.32.25.186:9999/push\"": dial tcp 34.32.25.186:9999: connect: connection refused\n"" ^^ "
2025-01-23 16:17:32,Raspi,/sieve,8.877038955688477,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:32,GCP f,,267.47798919677734,200,"Error running binary proxy: time=""2025-01-23T15:17:33Z"" level=fatal msg=""Error sending metrics: error sending request: Post \""http://34.32.25.186:9999/push\"": dial tcp 34.32.25.186:9999: connect: connection refused\n"" ^^ "
2025-01-23 16:17:33,Raspi,/sieve,7.611751556396484,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:33,GCP f,,150.46405792236328,200,"Error running binary proxy: time=""2025-01-23T15:17:33Z"" level=fatal msg=""Error sending metrics: error sending request: Post \""http://34.32.25.186:9999/push\"": dial tcp 34.32.25.186:9999: connect: connection refused\n"" ^^ "
2025-01-23 16:17:33,Raspi,/sieve,11.469125747680664,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:33,GCP f,,150.23064613342285,200,"Error running binary proxy: time=""2025-01-23T15:17:34Z"" level=fatal msg=""Error sending metrics: error sending request: Post \""http://34.32.25.186:9999/push\"": dial tcp 34.32.25.186:9999: connect: connection refused\n"" ^^ "
2025-01-23 16:17:34,Raspi,/sieve,10.720014572143555,200,Found 669 primes under 5000 ^^ 
2025-01-23 16:17:34,GCP f,,247.93195724487305,200,"Error running binary proxy: time=""2025-01-23T15:17:34Z"" level=fatal msg=""Error sending metrics: error sending request: Post \""http://34.32.25.186:9999/push\"": dial tcp 34.32.25.186:9999: connect: connection refused\n"" ^^ "
2025-01-23 16:17:34,Raspi,/sieve,5.646944046020508,200,Found 669 primes under 5000 ^^ 
